86.9208	26.9926	1220.53088379
86.9217	26.9926	1257.65722656
86.9226	26.9926	1292.25354004
86.9235	26.9926	1327.74633789
86.9244	26.9926	1358.86828613
86.9253	26.9926	1377.76416016
86.9262	26.9926	1390.88110352
86.9271	26.9926	1392.78320312
86.928	26.9926	1365.70617676
86.9289	26.9926	1328.4329834
86.9208	26.9917	1193.2244873
86.9217	26.9917	1226.99743652
86.9226	26.9917	1260.05566406
86.9235	26.9917	1281.8001709
86.9244	26.9917	1302.39318848
86.9253	26.9917	1321.20922852
86.9262	26.9917	1343.69128418
86.9271	26.9917	1365.67687988
86.928	26.9917	1349.23754883
86.9289	26.9917	1317.12329102
86.9208	26.9908	1159.43579102
86.9217	26.9908	1185.02844238
86.9226	26.9908	1218.6072998
86.9235	26.9908	1230.21179199
86.9244	26.9908	1243.79418945
86.9253	26.9908	1266.84472656
86.9262	26.9908	1302.43078613
86.9271	26.9908	1339.76147461
86.928	26.9908	1334.37915039
86.9289	26.9908	1305.06091309
86.9208	26.9899	1126.20568848
86.9217	26.9899	1140.54162598
86.9226	26.9899	1168.22924805
86.9235	26.9899	1175.42919922
86.9244	26.9899	1195.69641113
86.9253	26.9899	1239.39306641
86.9262	26.9899	1296.23571777
86.9271	26.9899	1331.4576416
86.928	26.9899	1325.80444336
86.9289	26.9899	1297.90991211
86.9208	26.989	1105.70544434
86.9217	26.989	1102.49975586
86.9226	26.989	1125.97375488
86.9235	26.989	1154.59338379
86.9244	26.989	1186.81628418
86.9253	26.989	1221.3236084
86.9262	26.989	1258.8894043
86.9271	26.989	1287.91369629
86.928	26.989	1298.90844727
86.9289	26.989	1281.6003418
86.9208	26.9881	1095.29089355
86.9217	26.9881	1076.96960449
86.9226	26.9881	1100.62988281
86.9235	26.9881	1125.98034668
86.9244	26.9881	1155.04443359
86.9253	26.9881	1180.72937012
86.9262	26.9881	1205.91137695
86.9271	26.9881	1237.66833496
86.928	26.9881	1254.05102539
86.9289	26.9881	1252.00366211
86.9208	26.9872	1085.83544922
86.9217	26.9872	1058.63037109
86.9226	26.9872	1065.75476074
86.9235	26.9872	1079.83105469
86.9244	26.9872	1111.16040039
86.9253	26.9872	1133.54187012
86.9262	26.9872	1152.63818359
86.9271	26.9872	1181.65002441
86.928	26.9872	1199.67102051
86.9289	26.9872	1210.69104004
86.9208	26.9863	1081.25708008
86.9217	26.9863	1061.25598145
86.9226	26.9863	1043.70019531
86.9235	26.9863	1033.06445312
86.9244	26.9863	1054.11413574
86.9253	26.9863	1081.81018066
86.9262	26.9863	1102.74145508
86.9271	26.9863	1121.7076416
86.928	26.9863	1137.02502441
86.9289	26.9863	1160.09790039
86.9208	26.9854	1094.68115234
86.9217	26.9854	1079.88305664
86.9226	26.9854	1049.7598877
86.9235	26.9854	1011.15863037
86.9244	26.9854	998.34942627
86.9253	26.9854	1023.0625
86.9262	26.9854	1051.43786621
86.9271	26.9854	1068.55126953
86.928	26.9854	1089.87023926
86.9289	26.9854	1122.3651123
86.9208	26.9845	1101.71252441
86.9217	26.9845	1081.63928223
86.9226	26.9845	1049.30566406
86.9235	26.9845	1013.23400879
86.9244	26.9845	981.016357422
86.9253	26.9845	971.122558594
86.9262	26.9845	993.268249512
86.9271	26.9845	1020.06243896
86.928	26.9845	1051.83544922
86.9289	26.9845	1086.44396973
86.9208	26.9836	1100.20349121
86.9217	26.9836	1078.33288574
86.9226	26.9836	1047.74060059
86.9235	26.9836	1019.76672363
86.9244	26.9836	986.928527832
86.9253	26.9836	954.696899414
86.9262	26.9836	942.593811035
86.9271	26.9836	960.339233398
86.928	26.9836	998.808898926
86.9289	26.9836	1035.56420898
