73.39176	19.57747	230.993560791
73.40076	19.57747	228.547988892
73.40976	19.57747	202.52406311
73.41876	19.57747	181.558334351
73.42776	19.57747	239.814453125
73.43676	19.57747	203.451202393
73.44576	19.57747	124.625137329
73.45476	19.57747	201.187347412
73.46376	19.57747	210.668945312
73.47276	19.57747	232.600128174
73.48176	19.57747	263.624969482
73.39176	19.56847	208.862960815
73.40076	19.56847	226.747787476
73.40976	19.56847	188.36265564
73.41876	19.56847	177.771072388
73.42776	19.56847	218.066925049
73.43676	19.56847	222.690093994
73.44576	19.56847	151.057159424
73.45476	19.56847	180.458145142
73.46376	19.56847	245.293502808
73.47276	19.56847	213.772247314
73.48176	19.56847	228.320114136
73.39176	19.55947	170.893875122
73.40076	19.55947	211.803024292
73.40976	19.55947	209.073013306
73.41876	19.55947	207.060379028
73.42776	19.55947	130.524551392
73.43676	19.55947	122.015274048
73.44576	19.55947	190.225921631
73.45476	19.55947	222.738876343
73.46376	19.55947	244.436630249
73.47276	19.55947	252.536331177
73.48176	19.55947	254.665252686
73.39176	19.55047	182.537811279
73.40076	19.55047	124.418434143
73.40976	19.55047	185.088485718
73.41876	19.55047	221.615036011
73.42776	19.55047	135.086212158
73.43676	19.55047	129.469207764
73.44576	19.55047	238.17628479
73.45476	19.55047	239.070053101
73.46376	19.55047	242.559432983
73.47276	19.55047	243.218215942
73.48176	19.55047	240.711959839
73.39176	19.54147	210.512207031
73.40076	19.54147	172.151641846
73.40976	19.54147	122.0
73.41876	19.54147	122.0
73.42776	19.54147	184.805236816
73.43676	19.54147	159.601303101
73.44576	19.54147	201.628128052
73.45476	19.54147	205.3565979
73.46376	19.54147	203.233169556
73.47276	19.54147	236.807342529
73.48176	19.54147	157.579742432
73.39176	19.53247	207.401794434
73.40076	19.53247	187.01852417
73.40976	19.53247	192.27734375
73.41876	19.53247	122.0
73.42776	19.53247	180.557601929
73.43676	19.53247	217.721496582
73.44576	19.53247	125.713050842
73.45476	19.53247	170.783889771
73.46376	19.53247	122.276481628
73.47276	19.53247	139.799758911
73.48176	19.53247	125.228294373
73.39176	19.52347	179.222808838
73.40076	19.52347	195.604614258
73.40976	19.52347	175.904708862
73.41876	19.52347	148.173400879
73.42776	19.52347	126.274078369
73.43676	19.52347	210.582000732
73.44576	19.52347	122.0
73.45476	19.52347	161.463119507
73.46376	19.52347	221.441543579
73.47276	19.52347	222.933639526
73.48176	19.52347	239.806396484
73.39176	19.51447	134.080169678
73.40076	19.51447	180.618209839
73.40976	19.51447	151.079055786
73.41876	19.51447	121.820236206
73.42776	19.51447	122.0
73.43676	19.51447	122.0
73.44576	19.51447	122.0
73.45476	19.51447	122.746795654
73.46376	19.51447	196.910644531
73.47276	19.51447	214.858261108
73.48176	19.51447	235.423797607
73.39176	19.50547	143.961227417
73.40076	19.50547	77.3220977783
73.40976	19.50547	62.0014228821
73.41876	19.50547	169.56829834
73.42776	19.50547	157.688995361
73.43676	19.50547	122.0
73.44576	19.50547	122.0
73.45476	19.50547	129.030349731
73.46376	19.50547	197.372131348
73.47276	19.50547	192.75567627
73.48176	19.50547	212.210723877
73.39176	19.49647	158.686462402
73.40076	19.49647	67.9399795532
73.40976	19.49647	67.3811340332
73.41876	19.49647	81.8079299927
73.42776	19.49647	107.824295044
73.43676	19.49647	133.898361206
73.44576	19.49647	217.058181763
73.45476	19.49647	190.91784668
73.46376	19.49647	201.690917969
73.47276	19.49647	158.533462524
73.48176	19.49647	141.463851929
73.39176	19.48747	58.0347557068
73.40076	19.48747	59.5198631287
73.40976	19.48747	69.9914779663
73.41876	19.48747	109.067329407
73.42776	19.48747	78.3936233521
73.43676	19.48747	79.4477310181
73.44576	19.48747	99.2847290039
73.45476	19.48747	93.6361236572
73.46376	19.48747	92.78099823
73.47276	19.48747	106.752563477
73.48176	19.48747	123.783576965
