73.30149	20.054654	222.514953613
73.31049	20.054654	139.82661438
73.31949	20.054654	265.345306396
73.32849	20.054654	381.016174316
73.33749	20.054654	274.600616455
73.34649	20.054654	404.78427124
73.35549	20.054654	404.866699219
73.36449	20.054654	352.433135986
73.37349	20.054654	511.190032959
73.38249	20.054654	504.805297852
73.39149	20.054654	518.016113281
73.30149	20.045654	350.26574707
73.31049	20.045654	159.653015137
73.31949	20.045654	238.242767334
73.32849	20.045654	178.206832886
73.33749	20.045654	247.025650024
73.34649	20.045654	257.195220947
73.35549	20.045654	285.225524902
73.36449	20.045654	445.104309082
73.37349	20.045654	309.592529297
73.38249	20.045654	549.068847656
73.39149	20.045654	539.03729248
73.30149	20.036654	459.217315674
73.31049	20.036654	346.443267822
73.31949	20.036654	257.070617676
73.32849	20.036654	190.982345581
73.33749	20.036654	265.232391357
73.34649	20.036654	191.283370972
73.35549	20.036654	272.330932617
73.36449	20.036654	268.254760742
73.37349	20.036654	283.052246094
73.38249	20.036654	508.949493408
73.39149	20.036654	411.256011963
73.30149	20.027654	253.053588867
73.31049	20.027654	413.80871582
73.31949	20.027654	372.733947754
73.32849	20.027654	394.923095703
73.33749	20.027654	403.870025635
73.34649	20.027654	255.904312134
73.35549	20.027654	286.276245117
73.36449	20.027654	231.568603516
73.37349	20.027654	418.904083252
73.38249	20.027654	339.089324951
73.39149	20.027654	473.21282959
73.30149	20.018654	372.166564941
73.31049	20.018654	360.583099365
73.31949	20.018654	450.902435303
73.32849	20.018654	440.231933594
73.33749	20.018654	379.503936768
73.34649	20.018654	326.87210083
73.35549	20.018654	300.851745605
73.36449	20.018654	280.862548828
73.37349	20.018654	250.700500488
73.38249	20.018654	268.642578125
73.39149	20.018654	287.084838867
73.30149	20.009654	266.703491211
73.31049	20.009654	225.626983643
73.31949	20.009654	354.614898682
73.32849	20.009654	426.625579834
73.33749	20.009654	470.553039551
73.34649	20.009654	470.353271484
73.35549	20.009654	447.404266357
73.36449	20.009654	307.593231201
73.37349	20.009654	261.928009033
73.38249	20.009654	425.35256958
73.39149	20.009654	428.492034912
73.30149	20.000654	198.402648926
73.31049	20.000654	380.878387451
73.31949	20.000654	282.468414307
73.32849	20.000654	353.938690186
73.33749	20.000654	431.797241211
73.34649	20.000654	435.996398926
73.35549	20.000654	448.417816162
73.36449	20.000654	390.807006836
73.37349	20.000654	420.842468262
73.38249	20.000654	444.83996582
73.39149	20.000654	479.676086426
73.30149	19.991654	193.84614563
73.31049	19.991654	292.612121582
73.31949	19.991654	395.762451172
73.32849	19.991654	383.024658203
73.33749	19.991654	438.088012695
73.34649	19.991654	409.952270508
73.35549	19.991654	470.458251953
73.36449	19.991654	450.719299316
73.37349	19.991654	422.518188477
73.38249	19.991654	453.730529785
73.39149	19.991654	448.409057617
73.30149	19.982654	219.828674316
73.31049	19.982654	242.706497192
73.31949	19.982654	331.296112061
73.32849	19.982654	296.955291748
73.33749	19.982654	323.935424805
73.34649	19.982654	279.158050537
73.35549	19.982654	310.78527832
73.36449	19.982654	383.130371094
73.37349	19.982654	392.794799805
73.38249	19.982654	455.808990479
73.39149	19.982654	430.668640137
73.30149	19.973654	225.483917236
73.31049	19.973654	230.086517334
73.31949	19.973654	236.033691406
73.32849	19.973654	257.839935303
73.33749	19.973654	262.607177734
73.34649	19.973654	278.249542236
73.35549	19.973654	346.357543945
73.36449	19.973654	361.970916748
73.37349	19.973654	384.605102539
73.38249	19.973654	359.504699707
73.39149	19.973654	381.091583252
73.30149	19.964654	322.093658447
73.31049	19.964654	241.258224487
73.31949	19.964654	314.232971191
73.32849	19.964654	291.76953125
73.33749	19.964654	337.345672607
73.34649	19.964654	353.412445068
73.35549	19.964654	284.942718506
73.36449	19.964654	351.096466064
73.37349	19.964654	315.249816895
73.38249	19.964654	338.186462402
73.39149	19.964654	355.828552246
